game.id,details.name,details.yearpublished,details.minplayers,details.maxplayers,details.playingtime,details.minage,stats.average,stats.bayesaverage,stats.numcomments,stats.usersrated,topic
199076,Warmachine Prime Mk III,2016.0,2.0,4.0,0.0,12.0,8.17647,5.64283,12.0,51.0,SciFi Games
199081,JellyBeanstalk,2016.0,2.0,4.0,15.0,8.0,7.08333,0.0,8.0,6.0,Solitaires
199086,Festival of Thousand Cats,2016.0,2.0,4.0,45.0,7.0,7.09286,0.0,4.0,14.0,Traditional Card Games
199092,Meeple Maker,2017.0,2.0,4.0,60.0,14.0,8.0,0.0,1.0,6.0,Crowdfunded Card Games
199129,Table Air Combat: Spitfire II,2015.0,2.0,0.0,0.0,0.0,7.42857,0.0,6.0,7.0,Turnless Games
199175,Devil's Advocate,2015.0,2.0,12.0,45.0,13.0,5.85714,0.0,3.0,7.0,Co-op Games
199222,Les Maréchaux IV: Joseph 1809,2016.0,2.0,2.0,127.5,0.0,7.38889,0.0,8.0,9.0,Napoleonic Wargames
199241,Schrodinger Hero,2016.0,2.0,7.0,15.0,8.0,5.76462,0.0,6.0,13.0,Co-op Games
199242,Mini Rogue,2016.0,2.0,1.0,30.0,10.0,7.34495,5.63589,61.0,99.0,Co-op Games
199247,Hypnose,2017.0,2.0,4.0,90.0,10.0,5.95455,0.0,4.0,11.0,Crowdfunded Card Games
199262,Chesscalation,2006.0,2.0,2.0,60.0,8.0,7.5,0.0,4.0,8.0,Abstract Strategy Games
199269,1572: The Lost Expedition,2016.0,2.0,1.0,90.0,12.0,7.40789,5.55608,38.0,38.0,Classical Dice Games
199300,Space Miners,2016.0,2.0,4.0,90.0,8.0,6.8,0.0,2.0,5.0,Solitaires
199357,By Order of the Queen,2017.0,2.0,4.0,120.0,10.0,8.32143,0.0,28.0,14.0,Horror Miniatures
199382,Kingsport Festival: The Card Game,2017.0,2.0,5.0,45.0,13.0,5.8,5.51023,6.0,32.0,Modern Card Games
199401,Kingz,2016.0,2.0,5.0,15.0,6.0,5.05556,0.0,2.0,9.0,Turnless Games
199478,Flamme Rouge,2016.0,2.0,4.0,45.0,8.0,7.62497,6.53357,102.5,234.0,Sport Simulations
199493,Escape the Room: Secret of Dr. Gravely's Retreat,2016.0,2.0,8.0,90.0,13.0,7.19061,5.69798,33.0,132.0,Co-op Games
199497,Squirmish: The Card Game of Brawling Beasties,2016.0,2.0,4.0,60.0,7.0,7.0,0.0,3.0,6.0,Crowdfunded Card Games
199528,The CopyCat,2006.0,2.0,12.0,15.0,14.0,7.95455,0.0,7.0,11.0,Co-op Games
199530,Commissioner Victor: The lost painting case,2016.0,2.0,4.0,30.0,10.0,6.56197,5.56084,17.0,71.0,Abstract Strategy Games
199561,Sagrada,2017.0,2.0,4.0,45.0,14.0,7.62334,6.20332,102.5,234.0,Dexterity Games
199590,Valiant Universe: The Deckbuilding Game,2016.0,2.0,5.0,0.0,13.0,6.25,0.0,5.0,18.0,Crowdfunded Card Games
199611,Shiftago,2016.0,2.0,4.0,45.0,8.0,7.33333,0.0,5.0,15.0,Memory Games
199612,Table Air Combat: P-38L Lightning,2015.0,2.0,0.0,90.0,0.0,6.73,0.0,4.0,5.0,Modern Wargames
199623,Stay Out of My Dungeon!,2016.0,2.0,6.0,120.0,12.0,5.4,0.0,2.0,5.0,Horror Miniatures
199689,Tavern's Tales,2016.0,2.0,4.0,60.0,12.0,6.844,5.54267,9.0,50.0,Crowdfunded Card Games
199690,Squirrel Rush,2016.0,2.0,6.0,30.0,6.0,6.56207,5.54417,7.0,58.0,Children's Games
199696,Table Air Combat: Bf-109E,2015.0,2.0,12.0,90.0,0.0,6.875,0.0,3.0,6.0,Solitaires
199711,The Robot That Totally Saved Cleveland,2016.0,2.0,8.0,60.0,8.0,6.8,0.0,3.0,5.0,Traditional Card Games
199723,"UltraQuest - Gold, Ruhm! und Ehre!",2016.0,2.0,5.0,0.0,10.0,7.63636,0.0,5.0,11.0,Party Tabletop Games
199729,Lord of the Fries: McPubihan's Irish Pub Deck,2015.0,2.0,6.0,45.0,12.0,6.16667,0.0,1.0,9.0,Horror Miniatures
199766,Listography: The Game,2016.0,2.0,6.0,0.0,10.0,6.54286,0.0,1.0,7.0,Party Tabletop Games
199780,Looterz,2016.0,2.0,6.0,30.0,10.0,6.91364,5.63106,31.0,110.0,Crowdfunded Card Games
199790,Encantados,2016.0,2.0,6.0,60.0,10.0,7.26116,5.56167,4.0,43.0,Traditional Card Games
199793,Dokmus,2016.0,2.0,4.0,45.0,10.0,7.16571,5.86038,56.0,234.0,Area Control Games
199799,The Best Booth,2016.0,2.0,5.0,30.0,10.0,6.56111,0.0,2.0,18.0,Party Card Games
199800,Hatflings!,2016.0,2.0,2.0,30.0,10.0,6.90577,0.0,8.0,26.0,Fantasy Miniatures
199825,Danger! Danger! Dinosaur,2016.0,2.0,6.0,60.0,8.0,6.70909,0.0,5.0,11.0,Traditional Card Games
199881,Space Cantina,2016.0,2.0,4.0,90.0,12.0,8.00548,5.65359,15.0,73.0,Classical Dice Games
199882,Risk: Star Trek 50th Anniversary Edition,2016.0,2.0,5.0,0.0,10.0,6.85652,0.0,14.0,23.0,Area Control Games
199904,Pericles: The Peloponnesian Wars,2017.0,2.0,4.0,127.5,12.0,8.70312,5.59065,51.0,32.0,Modern Wargames
199908,Spires,2017.0,2.0,4.0,30.0,10.0,7.70833,0.0,19.0,12.0,Traditional Card Games
199913,Honeycombs,2016.0,2.0,4.0,30.0,6.0,6.8375,0.0,5.0,8.0,Dexterity Games
199966,Kingsburg (Second Edition),2017.0,2.0,5.0,120.0,10.0,7.38889,0.0,6.0,9.0,Area Control Games
200002,Fejm,2016.0,2.0,4.0,15.0,18.0,6.625,0.0,1.0,8.0,Party Card Games
200018,Space Ninja,2016.0,2.0,5.0,75.0,12.0,7.1,0.0,1.0,7.0,Area Control Games
200057,Pioneer Days,2017.0,2.0,4.0,60.0,14.0,7.71667,0.0,5.0,6.0,Solitaires
200077,Mint Works,2017.0,2.0,4.0,15.0,13.0,7.42737,6.47163,102.5,234.0,Corporate Strategy Games
200083,UNO: Frozen,2014.0,2.0,10.0,0.0,7.0,5.22222,0.0,5.0,9.0,Licensed Games
200096,Bards Dispense Profanity: A Party Game Based on the Works of William Shakespeare,2016.0,2.0,12.0,0.0,18.0,7.0,0.0,2.0,12.0,Party Tabletop Games
200114,Tapple 10,2016.0,2.0,0.0,15.0,8.0,6.30769,0.0,4.0,13.0,Party Tabletop Games
200115,Rollers,2016.0,2.0,5.0,30.0,8.0,6.78,0.0,2.0,10.0,Classical Dice Games
200147,Kanagawa,2016.0,2.0,4.0,45.0,10.0,7.37233,6.64004,102.5,234.0,Area Control Games
200169,Dumpster Diver,2016.0,2.0,4.0,30.0,8.0,6.90909,0.0,4.0,11.0,Traditional Card Games
200170,Myth: Dark Frontier,2017.0,2.0,4.0,127.5,10.0,7.90909,0.0,14.0,11.0,Crowdfunded Card Games
200171,Legendary: Big Trouble in Little China,2016.0,2.0,5.0,60.0,14.0,7.2458,5.88376,73.0,234.0,Crowdfunded Card Games
200184,Monopoly: Super Mario Bros,2016.0,2.0,6.0,0.0,8.0,7.0,0.0,3.0,5.0,Monopoly-inspired
200218,Ale Historia!,2016.0,2.0,6.0,0.0,12.0,6.11111,0.0,2.0,9.0,Licensed Games
200247,Austerlitz 1805: Rising Eagles,2016.0,2.0,6.0,127.5,14.0,8.88889,5.5942,21.0,36.0,Napoleonic Wargames
200257,We Come in Peace,2016.0,2.0,6.0,30.0,8.0,6.82413,5.53188,11.0,35.0,Classical Dice Games
200263,KOLON,2017.0,2.0,10.0,127.5,12.0,7.0,0.0,2.0,5.0,Modern Wargames
200280,Dragon Brew,2017.0,2.0,4.0,120.0,13.0,8.66667,0.0,32.0,24.0,Corporate Strategy Games
200282,Jack's Friends,2006.0,2.0,6.0,15.0,6.0,8.77778,0.0,4.0,9.0,Turnless Games
200311,Sequence Dogs,2013.0,2.0,6.0,0.0,7.0,6.18571,0.0,0.0,7.0,Children's Games
200314,Jack the Ripper,2016.0,2.0,5.0,15.0,13.0,7.0,0.0,4.0,15.0,Co-op Games
200326,Superhero Solitaire,2017.0,2.0,2.0,0.0,8.0,6.92857,0.0,8.0,7.0,Traditional Card Games
200351,Pinball Showdown,2017.0,2.0,4.0,45.0,12.0,7.8,0.0,20.0,16.0,Monopoly-inspired
200359,Shadowscape,2017.0,2.0,4.0,60.0,13.0,7.05,0.0,36.0,26.0,SciFi Games
200371,NecronomiCards,2016.0,2.0,4.0,45.0,10.0,7.25472,5.53669,17.0,53.0,Corporate Strategy Games
200396,Long Range Desert Group: Special Operations Against Rommel 1941-1942,2016.0,2.0,1.0,0.0,0.0,6.13158,0.0,12.0,19.0,Solitaires
200407,Rummy 17,2016.0,2.0,6.0,15.0,10.0,6.2625,0.0,2.0,16.0,Party Card Games
200410,Granjeros,2016.0,2.0,5.0,0.0,12.0,6.18182,0.0,4.0,11.0,Monopoly-inspired
200430,Elevenses for One and Bowling Solitaire,2016.0,2.0,1.0,15.0,11.0,7.1,5.57347,21.0,51.0,XIX Century Wargames
200454,Planetarium,2017.0,2.0,4.0,45.0,10.0,7.40775,5.85065,102.5,231.0,SciFi Games
200456,Ascension X: War of Shadows,2016.0,2.0,4.0,0.0,0.0,7.75951,5.81913,36.0,164.0,Traditional Card Games
200467,Perfect Crime,2017.0,2.0,5.0,0.0,14.0,6.5,0.0,23.0,15.0,Party Card Games
200500,Thin Ice: Survival has never been so much fun,2016.0,2.0,6.0,45.0,8.0,6.81939,5.54762,16.0,49.0,Co-op Games
200511,After The Empire,2017.0,2.0,4.0,127.5,13.0,8.0,0.0,3.0,8.0,Area Control Games
200512,Pups,2016.0,2.0,5.0,30.0,8.0,7.17167,5.58288,24.0,60.0,Traditional Card Games
200527,Moogh,2016.0,2.0,4.0,30.0,10.0,7.28125,0.0,11.0,8.0,Horror Miniatures
200540,Heist to Paradise,2016.0,2.0,9.0,60.0,13.0,8.2,0.0,6.0,5.0,Crowdfunded Card Games
200549,Royal Defense,2016.0,2.0,4.0,90.0,12.0,8.0,0.0,2.0,6.0,SciFi Games
200551,30 Rails,2016.0,2.0,8.0,30.0,10.0,7.01429,5.673,70.0,133.0,Solitaires
200555,Fool of the Feast,2015.0,2.0,4.0,30.0,12.0,6.6,0.0,2.0,5.0,Crowdfunded Card Games
200593,Quest Stories,2016.0,2.0,5.0,60.0,8.0,7.73333,0.0,4.0,15.0,Party Tabletop Games
200610,Million Dollars But... The Game,2016.0,2.0,6.0,60.0,17.0,5.60773,5.49885,29.0,110.0,Party Tabletop Games
200632,Qango,2016.0,2.0,2.0,15.0,7.0,5.84167,5.51305,12.0,36.0,Area Control Games
200646,Bubble Tea,2016.0,2.0,5.0,0.0,8.0,7.3125,0.0,0.0,8.0,Corporate Strategy Games
200659,Iron Fists of Our Fathers: Korean War,2016.0,2.0,4.0,127.5,13.0,7.85714,0.0,1.0,7.0,Modern Wargames
200672,Vs System 2PCG: The Alien Battles,2016.0,2.0,2.0,60.0,12.0,7.3913,0.0,7.0,23.0,Party Card Games
200680,Agricola (revised edition),2016.0,2.0,4.0,120.0,12.0,8.42502,6.87661,102.5,234.0,Children's Games
200694,12 Realms: Dungeonland,2017.0,2.0,4.0,90.0,13.0,8.0,0.0,2.0,6.0,SciFi Games
200696,1631 Un Empire En Flammes,2016.0,2.0,2.0,0.0,0.0,7.07143,0.0,4.0,7.0,Napoleonic Wargames
200725,Court of Kings,2006.0,2.0,6.0,30.0,13.0,5.8,0.0,3.0,5.0,Area Control Games
200726,Rocky Road à la Mode,2017.0,2.0,4.0,30.0,10.0,7.24582,5.69448,61.0,122.0,Party Card Games
200729,Game of Blame,2016.0,2.0,4.0,30.0,9.0,6.81286,5.56212,36.0,70.0,Crowdfunded Card Games
200753,Maestro Ensemble & Symphony,2016.0,2.0,6.0,120.0,7.0,6.93846,0.0,8.0,13.0,Monopoly-inspired
200760,YOOLOO,2016.0,2.0,8.0,45.0,6.0,4.18182,0.0,7.0,11.0,Traditional Card Games
200783,HOP!,2016.0,2.0,6.0,0.0,6.0,5.55298,5.50727,24.0,89.0,Co-op Games
200785,Legendary Inventors,2016.0,2.0,5.0,45.0,10.0,6.48838,5.78267,80.0,234.0,Modern Card Games
200792,All Hands On Deck,2016.0,2.0,6.0,0.0,10.0,5.56667,0.0,6.0,18.0,Traditional Card Games
200834,Sola Fide: The Reformation,2016.0,2.0,2.0,45.0,12.0,6.57576,5.69537,79.0,201.0,Area Control Games
200836,Da Yunhe: Der Grosse Kaiserkanal,2016.0,2.0,5.0,90.0,10.0,6.468,0.0,12.0,25.0,Area Control Games
200847,Secrets,2017.0,2.0,8.0,0.0,0.0,7.15,0.0,3.0,5.0,Co-op Games
200853,Habitats,2016.0,2.0,5.0,45.0,10.0,7.35413,5.92247,88.0,234.0,Corporate Strategy Games
200871,Hanni Honigbiene,2016.0,2.0,4.0,15.0,2.0,6.55556,0.0,6.0,9.0,Children's Games
200886,Manaforge,2017.0,2.0,4.0,90.0,13.0,7.9375,0.0,11.0,16.0,Horror Miniatures
200890,Pixie Queen,2017.0,2.0,5.0,120.0,12.0,8.20875,5.6549,53.0,80.0,Monopoly-inspired
200924,Order of the Gilded Compass,2016.0,2.0,5.0,60.0,10.0,7.15353,5.86519,86.0,234.0,Fantasy Miniatures
200934,Coldwater Crown,2017.0,2.0,4.0,90.0,13.0,8.11068,5.73356,48.0,103.0,Party Card Games
200954,Fields of Green,2016.0,2.0,4.0,45.0,12.0,7.43526,6.383,102.5,234.0,Crowdfunded Card Games
200957,NecronomiCORP,2016.0,2.0,6.0,120.0,12.0,8.5,0.0,6.0,8.0,Classical Dice Games
200959,1813: Napoleon's Nemesis,2016.0,2.0,2.0,127.5,0.0,7.25667,0.0,10.0,15.0,Napoleonic Wargames
200988,Splish Splash Catapult,2016.0,2.0,5.0,15.0,5.0,6.84286,0.0,0.0,7.0,Dexterity Games
200999,Colosseum,2016.0,2.0,2.0,0.0,8.0,7.5625,0.0,3.0,8.0,Turnless Games
201012,Chernobyl,2015.0,2.0,6.0,60.0,10.0,5.95,0.0,1.0,16.0,Fantasy Miniatures
201026,Warlords,2016.0,2.0,4.0,45.0,7.0,7.46875,0.0,6.0,16.0,Classical Dice Games
201028,Farmers Finances,2016.0,2.0,2.0,15.0,6.0,7.0,0.0,10.0,9.0,Solitaires
201037,Ghostbusters: Protect the Barrier Game,2016.0,2.0,4.0,30.0,8.0,6.83444,5.59633,32.0,85.0,Licensed Games
201046,Dice of Crowns,2016.0,2.0,6.0,15.0,8.0,7.00391,5.62337,61.0,128.0,Classical Dice Games
201048,Monkey Butt,2016.0,2.0,8.0,30.0,8.0,6.54545,0.0,7.0,22.0,Crowdfunded Card Games
201054,What's Up,2016.0,2.0,4.0,15.0,8.0,6.21276,5.61115,65.0,181.0,Memory Games
201139,Haiku Warrior,2016.0,2.0,4.0,60.0,13.0,5.61538,0.0,4.0,13.0,Fantasy Miniatures
201144,Merrill's Marauders: Commandos in Burma 1943-1944,2016.0,2.0,1.0,120.0,0.0,6.45455,0.0,7.0,11.0,Solitaires
201186,Summit: The Board Game,2017.0,2.0,6.0,127.5,14.0,8.34375,0.0,21.0,20.0,Fantasy Miniatures
201227,Psychiatrist the Game,2016.0,2.0,12.0,0.0,6.0,7.0,0.0,2.0,5.0,Co-op Games
201243,Baby Blues,2016.0,2.0,5.0,30.0,8.0,6.55882,0.0,4.0,17.0,Traditional Card Games
201248,Evolution: The Beginning,2016.0,2.0,5.0,45.0,8.0,7.05648,5.93335,102.5,234.0,Children's Games
201273,The Black Hand,2006.0,2.0,5.0,127.5,16.0,8.2,0.0,1.0,5.0,Monopoly-inspired
201279,Warlord,1978.0,2.0,7.0,127.5,10.0,6.66667,0.0,2.0,6.0,Modern Wargames
201281,Apocalypse: The Game of Nuclear Devastation,1980.0,2.0,4.0,127.5,10.0,6.7375,5.56905,26.0,56.0,Modern Wargames
201305,Running with the Bulls,2016.0,2.0,6.0,60.0,8.0,5.76194,5.51548,21.0,67.0,Classical Dice Games
201307,Menu Masters,2016.0,2.0,5.0,45.0,8.0,6.69787,5.54715,24.0,47.0,Traditional Card Games
201308,Hive Mind,2016.0,2.0,12.0,90.0,8.0,7.21714,5.61438,25.0,70.0,Monopoly-inspired
201345,Kerosene,2006.0,2.0,5.0,120.0,14.0,8.38699,5.51887,44.0,73.0,Corporate Strategy Games
201385,Moonshot: Lunar Solace,2017.0,2.0,4.0,60.0,12.0,7.7,0.0,6.0,6.0,Crowdfunded Card Games
201399,Multicity,2016.0,2.0,4.0,15.0,5.0,7.11111,0.0,2.0,9.0,Area Control Games
201406,OrganATTACK!,2016.0,2.0,5.0,0.0,0.0,6.65429,5.55793,29.0,70.0,Crowdfunded Card Games
201416,The Refuge: A Race for Survival,2016.0,2.0,6.0,60.0,13.0,7.10238,5.56676,36.0,84.0,Horror Miniatures
201453,Hip Hops,2015.0,2.0,6.0,30.0,0.0,5.40588,0.0,8.0,17.0,Modern Wargames
201455,Assault of the Giants,2017.0,2.0,6.0,0.0,14.0,7.18333,5.67884,54.0,132.0,SciFi Games
201458,Band Manager: Backstage Clash,2016.0,2.0,5.0,60.0,14.0,7.14474,0.0,5.0,19.0,Crowdfunded Card Games
201478,Problem Picnic: Attack of the Ants,2017.0,2.0,4.0,30.0,6.0,7.854,0.0,10.0,5.0,Crowdfunded Card Games
201502,Korporacja,2015.0,2.0,5.0,90.0,16.0,4.0,0.0,0.0,14.0,Crowdfunded Card Games
201509,Dead Man's Doubloons,2006.0,2.0,5.0,60.0,10.0,8.66667,0.0,13.0,18.0,Turnless Games
201510,Gadgeteers,2017.0,2.0,4.0,30.0,8.0,6.74667,5.52734,12.0,30.0,Co-op Games
201520,"Curse You, Robin Hood!",2016.0,2.0,6.0,15.0,14.0,7.05556,0.0,3.0,9.0,Monopoly-inspired
201551,The 9th Age,2016.0,2.0,8.0,127.5,10.0,8.13333,0.0,6.0,12.0,SciFi Games
201560,Neverland's Legacy,2016.0,2.0,4.0,90.0,8.0,8.63636,0.0,8.0,11.0,Horror Miniatures
201595,Glimpse,2016.0,2.0,12.0,45.0,6.0,6.05667,0.0,4.0,15.0,Party Tabletop Games
201639,ABXY,2016.0,2.0,2.0,15.0,0.0,7.91667,0.0,7.0,12.0,Traditional Card Games
201668,Cosmic Balance,2016.0,2.0,5.0,60.0,12.0,7.6,0.0,5.0,5.0,Solitaires
201720,Lonely Bears,2016.0,2.0,4.0,45.0,10.0,7.83333,0.0,2.0,6.0,Crowdfunded Card Games
201808,Clank!: A Deck-Building Adventure,2016.0,2.0,4.0,60.0,12.0,8.04285,7.38241,102.5,234.0,Crowdfunded Card Games
201812,Mageling,2017.0,2.0,4.0,90.0,12.0,6.8,0.0,6.0,5.0,Crowdfunded Card Games
201842,Cup of Bluff,2016.0,2.0,5.0,15.0,13.0,5.07857,0.0,3.0,14.0,Classical Dice Games
201856,Last Will (compilation editions),2016.0,2.0,5.0,75.0,13.0,7.5,0.0,0.0,6.0,Corporate Strategy Games
201861,The Shared Dream,2006.0,2.0,4.0,120.0,13.0,8.91667,0.0,21.0,12.0,SciFi Games
201877,Defense Three Kingdoms,2016.0,2.0,2.0,15.0,10.0,7.21154,0.0,7.0,13.0,Traditional Card Games
201917,Mech Command RTS,2017.0,2.0,6.0,45.0,11.0,6.2,0.0,8.0,10.0,SciFi Games
201920,Pocket Madness,2016.0,2.0,4.0,30.0,8.0,6.35387,5.63104,45.0,181.0,Party Card Games
201921,Tiny Epic Quest,2017.0,2.0,4.0,60.0,14.0,7.9698,5.59204,102.5,49.0,Fantasy Miniatures
201971,Super Hack Override,2016.0,2.0,6.0,30.0,8.0,6.25714,0.0,12.0,14.0,Co-op Games
201973,Trivial Pursuit: Star Trek 50th Anniversary Edition,2016.0,2.0,0.0,0.0,12.0,6.22727,0.0,4.0,11.0,Licensed Games
201992,Project Nos,2016.0,2.0,4.0,15.0,8.0,7.0,0.0,6.0,10.0,Classical Dice Games
202010,Are You Chicken?,2016.0,2.0,5.0,0.0,8.0,4.92857,0.0,3.0,7.0,Party Card Games
202023,Barbaria - Race to Valhalla,2016.0,2.0,4.0,45.0,12.0,7.25,0.0,5.0,8.0,Classical Dice Games
202025,Pod-X,2016.0,2.0,4.0,30.0,12.0,5.86667,0.0,27.0,15.0,Co-op Games
202077,Deep Madness,2017.0,2.0,6.0,120.0,0.0,7.33094,5.4891,102.5,139.0,Crowdfunded Card Games
202096,Marvel Dice Masters: Iron Man and War Machine Starter Set,2017.0,2.0,2.0,60.0,14.0,7.0875,0.0,7.0,16.0,Collectible Games
202177,Gardens of Io,2016.0,2.0,5.0,45.0,8.0,7.70556,0.0,3.0,9.0,SciFi Games
202207,Virulence: An Infectious Card Game,2016.0,2.0,5.0,15.0,8.0,7.22162,5.61585,41.0,74.0,Co-op Games
202223,Zoop,2016.0,2.0,8.0,15.0,8.0,6.52757,5.5277,7.0,37.0,Party Card Games
202227,German Rails,2016.0,2.0,5.0,60.0,0.0,6.99,0.0,12.0,20.0,Corporate Strategy Games
202245,Roots of Mali,2016.0,2.0,2.0,30.0,12.0,7.8,0.0,10.0,22.0,Crowdfunded Card Games
202254,The Bird Told Me To Do It,2016.0,2.0,3.0,45.0,12.0,5.50577,5.49561,27.0,52.0,Corporate Strategy Games
202264,1859,2016.0,2.0,5.0,127.5,0.0,7.37692,0.0,12.0,13.0,Corporate Strategy Games
202265,Chicago & NorthWestern,2016.0,2.0,5.0,60.0,0.0,7.0625,5.5597,19.0,36.0,Corporate Strategy Games
202266,ZORP: Zombie Oblivion Response Pack,2006.0,2.0,4.0,120.0,12.0,4.7,0.0,3.0,5.0,Horror Miniatures
202288,Medici: The Card Game,2016.0,2.0,6.0,30.0,10.0,6.8625,0.0,49.0,24.0,Party Card Games
202296,Wizardry to the power of three,2016.0,2.0,6.0,0.0,6.0,5.63889,0.0,2.0,18.0,Children's Games
202303,Western Front,2016.0,2.0,2.0,45.0,8.0,6.5,0.0,5.0,12.0,Modern Wargames
202320,Shadow Strike: Ninja Combat Game,2017.0,2.0,6.0,90.0,10.0,6.6,0.0,4.0,5.0,Crowdfunded Card Games
202329,ACTOP: Ancient Construct Tower of Philosopher,2016.0,2.0,6.0,0.0,6.0,7.28571,0.0,2.0,7.0,Abstract Strategy Games
202375,Race,2016.0,2.0,4.0,30.0,8.0,5.2,0.0,2.0,10.0,Co-op Games
202408,Adrenaline,2016.0,2.0,5.0,60.0,12.0,7.38971,6.72553,102.5,234.0,SciFi Games
202424,The Zombie Shamble,2015.0,2.0,6.0,15.0,8.0,4.0625,0.0,3.0,8.0,Traditional Card Games
202426,Sidereal Confluence: Trading and Negotiation in the Elysian Quadrant,2017.0,2.0,9.0,127.5,14.0,8.91667,0.0,8.0,12.0,Monopoly-inspired
202443,Barker's Row,2018.0,2.0,4.0,45.0,12.0,7.83333,0.0,4.0,6.0,Crowdfunded Card Games
202468,Wacky Pirates,2016.0,2.0,5.0,45.0,8.0,8.28571,0.0,8.0,14.0,Classical Dice Games
202477,Bananagrams Party,2016.0,2.0,0.0,0.0,0.0,6.675,0.0,4.0,20.0,Collectible Games
202479,Rhode,2016.0,2.0,2.0,90.0,5.0,6.4,0.0,5.0,5.0,Abstract Strategy Games
202490,Chickapig,2016.0,2.0,4.0,60.0,7.0,6.49,0.0,4.0,10.0,Children's Games
202494,Encounters: Shadowrun,2016.0,2.0,8.0,30.0,13.0,6.28649,5.55893,22.0,74.0,Classical Dice Games
202503,COSMOS,2016.0,2.0,6.0,30.0,10.0,8.22222,0.0,6.0,9.0,SciFi Games
202513,BattleGoats,2016.0,2.0,6.0,30.0,9.0,7.6375,5.55836,12.0,32.0,Co-op Games
202517,Wordstacker,2016.0,2.0,6.0,30.0,10.0,6.67857,0.0,5.0,7.0,Crowdfunded Card Games
202564,Cookie Box,2016.0,2.0,4.0,15.0,6.0,6.73636,5.5313,5.0,33.0,Dexterity Games
202566,Fly High,2016.0,2.0,5.0,30.0,6.0,7.09,0.0,4.0,10.0,Classical Dice Games
202574,Ophidian 2360: Survival of the Fittest – War Machine vs. Bio-Hazard,2016.0,2.0,4.0,45.0,10.0,7.86667,0.0,6.0,15.0,Party Card Games
202581,Ascendants of Aetheros,2016.0,2.0,4.0,45.0,14.0,6.20357,0.0,8.0,28.0,Traditional Card Games
202585,Ophidian 2360: Survival of the Fittest – Mental Block vs. Warrior's Resolve,2016.0,2.0,4.0,45.0,10.0,7.85714,0.0,7.0,14.0,SciFi Games
202589,Chromosome,2016.0,2.0,4.0,60.0,8.0,6.4241,5.55362,33.0,83.0,Fantasy Miniatures
202591,Alice in Shroomland,2017.0,2.0,4.0,60.0,18.0,6.4,0.0,4.0,5.0,Party Card Games
202602,Hipsters and Hamsters,2016.0,2.0,6.0,15.0,7.0,6.9,0.0,9.0,5.0,Party Card Games
202617,18CLE,2016.0,2.0,6.0,127.5,18.0,7.78125,0.0,6.0,16.0,Corporate Strategy Games
202624,80's 90's Trivia Game,2014.0,2.0,0.0,0.0,12.0,5.404,0.0,2.0,5.0,Licensed Games
202652,DragonStone Mine!,2016.0,2.0,4.0,30.0,5.0,7.70333,5.53566,17.0,30.0,Abstract Strategy Games
202660,Runny Bunny,2015.0,2.0,5.0,30.0,8.0,4.95,0.0,2.0,10.0,Turnless Games
202670,Ticket to Ride: Rails & Sails,2016.0,2.0,5.0,120.0,10.0,7.41917,6.27492,102.5,234.0,Party Card Games
202674,Ore City,2015.0,2.0,6.0,0.0,10.0,6.218,0.0,10.0,25.0,Area Control Games
202711,The Hard War,2016.0,2.0,2.0,30.0,15.0,6.16667,0.0,2.0,6.0,Modern Card Games
202713,Table Air Combat: G4M Betty,2016.0,2.0,2.0,90.0,0.0,7.13,0.0,2.0,5.0,Modern Wargames
202723,The Bogey,2016.0,2.0,1.0,15.0,0.0,7.6,0.0,7.0,15.0,Solitaires
202727,Elemental Mystics,2017.0,2.0,2.0,60.0,6.0,7.71429,0.0,7.0,7.0,Crowdfunded Card Games
202732,Raise Your Goblets,2016.0,2.0,12.0,45.0,8.0,6.13655,5.66975,93.0,234.0,Co-op Games
202737,Box of Rocks,2016.0,2.0,12.0,15.0,12.0,6.51875,5.55385,24.0,72.0,Party Tabletop Games
202742,OrgasMe!: Sex turned into a card game,2016.0,2.0,6.0,30.0,18.0,6.34762,0.0,3.0,21.0,Party Tabletop Games
202755,Guildhall Fantasy: Fellowship,2016.0,2.0,4.0,45.0,10.0,7.47537,5.86853,42.0,220.0,Traditional Card Games
202771,Punderdome: A Card Game for Pun Lovers,2016.0,2.0,12.0,0.0,12.0,4.90625,5.47205,18.0,48.0,Party Tabletop Games
202776,Imps Devilish Duels,2016.0,2.0,2.0,30.0,14.0,6.83333,0.0,7.0,9.0,Crowdfunded Card Games
202819,Gnomopolis,2017.0,2.0,4.0,45.0,13.0,8.24615,0.0,2.0,13.0,Traditional Card Games
202821,The Fool's Journey,2016.0,2.0,1.0,30.0,13.0,7.77778,0.0,10.0,9.0,Solitaires
202864,Garden of Minions,2016.0,2.0,1.0,30.0,10.0,6.80556,0.0,4.0,9.0,Solitaires
202893,The Game of Life: Empire,2015.0,2.0,4.0,60.0,8.0,4.66667,0.0,1.0,6.0,Corporate Strategy Games
202896,Package!?,2017.0,2.0,4.0,15.0,8.0,7.66667,0.0,13.0,9.0,Crowdfunded Card Games
202897,Montenotte 1796,2016.0,2.0,2.0,127.5,0.0,6.85714,0.0,5.0,7.0,Napoleonic Wargames
202906,Ktizo: An Ecosystem Building Cardgame,2016.0,2.0,5.0,45.0,8.0,6.92857,0.0,2.0,7.0,Crowdfunded Card Games
202926,Cards: Die Partie deines Lebens,2016.0,2.0,1.0,0.0,16.0,5.03333,0.0,1.0,9.0,Unknown
